"Date" "Pays" "Conso" "Temp" "month" "year" "day" "weekend" "cosinus" "sinus" "wday" "quarter" "season" "holidays" "day_length" "jc" "lagholidays" "leadholidays" "teff" "seuil" "T00" "Wind_Speed" "Cloud_covering" "Solar_radiation" "Raining_Level" "Pressure" "t1" "t2" "t3" "t4" "t5" "t6" "t7"
2015-08-17 "NL" 69293647 15,24825 "August" "2015" "Monday" "0" -0,696376225596873 -0,717676913675962 "2" "3" "off_season" "0" 12,2824324887329 "0" "0" "0" 15,85871 14,6 1 4,03576388888889 7,91666666666667 14,4861111111111 0,696527777777778 1012,49756944444 18,702825 18,689375 13,266425 14,280175 15,84015 18,0473 19,938
2015-08-17 "UK" 61,50304 15,16955 "August" "2015" "Monday" "0" -0,696376225596873 -0,717676913675962 "2" "3" "off_season" "0" 12,0462723933326 "0" "0" "0" 14,50404725 0 1 NA NA NA NA NA 15,24825 18,702825 18,689375 13,266425 14,280175 15,84015 18,0473
2015-08-18 "BE" 221809581 13,841025 "August" "2015" "Tuesday" "0" -0,683919421624611 -0,729557554086488 "3" "3" "off_season" "0" 12,2520878010988 "0" "0" "0" 13,952694 15,3 0 3,25227272727273 6,23106060606061 43,5378787878788 0,0696969696969697 NA 15,16955 15,24825 18,702825 18,689375 13,266425 14,280175 15,84015
2015-08-18 "DE" 1758,2912 18,0616 "August" "2015" "Tuesday" "0" -0,683919421624611 -0,729557554086488 "3" "3" "off_season" "0" 12,4435466876295 "0" "0" "0" 18,06787775 16,5 1 NA NA NA NA NA 13,841025 15,16955 15,24825 18,702825 18,689375 13,266425 14,280175
2015-08-18 "FR" 500,107081 18,21395 "August" "2015" "Tuesday" "0" -0,683919421624611 -0,729557554086488 "3" "3" "off_season" "0" 12,1812588264545 "0" "0" "0" 18,27039475 17,2 1 NA NA NA NA NA 18,0616 13,841025 15,16955 15,24825 18,702825 18,689375 13,266425
2015-08-18 "NL" 74809960 15,425675 "August" "2015" "Tuesday" "0" -0,683919421624611 -0,729557554086488 "3" "3" "off_season" "0" 12,2780294940207 "0" "0" "0" 15,45708775 14,6 1 4,60763888888889 7,33680555555556 30,2152777777778 0,126388888888889 1013,18784722222 18,21395 18,0616 13,841025 15,16955 15,24825 18,702825 18,689375
2015-08-18 "UK" 66,10502 15,3384 "August" "2015" "Tuesday" "0" -0,683919421624611 -0,729557554086488 "3" "3" "off_season" "0" 12,0476831485165 "0" "0" "0" 14,29075725 0 1 NA NA NA NA NA 15,425675 18,21395 18,0616 13,841025 15,16955 15,24825 18,702825
2015-08-19 "BE" 216193819 15,894575 "August" "2015" "Wednesday" "0" -0,671259957567532 -0,741222010848596 "4" "3" "off_season" "0" 12,2483124175999 "0" "0" "0" 14,9376995 15,3 0 2,125 3,52272727272727 85,6969696969697 0,000378787878787879 NA 15,3384 15,425675 18,21395 18,0616 13,841025 15,16955 15,24825
2015-08-19 "DE" 1733,3534 18,0801 "August" "2015" "Wednesday" "0" -0,671259957567532 -0,741222010848596 "4" "3" "off_season" "0" 12,4349232193496 "0" "0" "0" 18,079915 16,5 1 NA NA NA NA NA 15,894575 15,3384 15,425675 18,21395 18,0616 13,841025 15,16955
2015-08-19 "FR" 504,668144 19,365775 "August" "2015" "Wednesday" "0" -0,671259957567532 -0,741222010848596 "4" "3" "off_season" "0" 12,1792823226584 "0" "0" "0" 19,06389275 17,2 1 NA NA NA NA NA 18,0801 15,894575 15,3384 15,425675 18,21395 18,0616 13,841025
2015-08-19 "NL" 69152577 15,98685 "August" "2015" "Wednesday" "0" -0,671259957567532 -0,741222010848596 "4" "3" "off_season" "0" 12,2735965037346 "0" "0" "0" 15,79926975 14,6 1 2,81701388888889 4,74652777777778 71,5868055555556 0,00659722222222222 1019,60208333333 19,365775 18,0801 15,894575 15,3384 15,425675 18,21395 18,0616
2015-08-19 "UK" 65,19833 15,713025 "August" "2015" "Wednesday" "0" -0,671259957567532 -0,741222010848596 "4" "3" "off_season" "0" 12,0491112060017 "0" "0" "0" 15,17498475 0 1 NA NA NA NA NA 15,98685 19,365775 18,0801 15,894575 15,3384 15,425675 18,21395
2015-08-20 "BE" 214228717 17,79245 "August" "2015" "Thursday" "0" -0,658401584698049 -0,752666827532008 "5" "3" "off_season" "0" 12,2445135304663 "0" "0" "0" 16,60361125 15,3 1 2,29090909090909 3,68939393939394 74,3598484848485 0,000378787878787879 NA 15,713025 15,98685 19,365775 18,0801 15,894575 15,3384 15,425675
2015-08-20 "DE" 1701,3914 17,4081 "August" "2015" "Thursday" "0" -0,658401584698049 -0,752666827532008 "5" "3" "off_season" "0" 12,426238945259 "0" "0" "0" 17,41482 16,5 1 NA NA NA NA NA 17,79245 15,713025 15,98685 19,365775 18,0801 15,894575 15,3384
2015-08-20 "FR" 499,988544 20,2291 "August" "2015" "Thursday" "0" -0,658401584698049 -0,752666827532008 "5" "3" "off_season" "0" 12,1772963096698 "0" "0" "0" 19,75991075 17,2 1 NA NA NA NA NA 17,4081 17,79245 15,713025 15,98685 19,365775 18,0801 15,894575
2015-08-20 "NL" 67799908 17,4928 "August" "2015" "Thursday" "0" -0,658401584698049 -0,752666827532008 "5" "3" "off_season" "0" 12,2691349052721 "0" "0" "0" 16,97751 14,6 1 2,47083333333333 2,35069444444444 83,0277777777778 0 1022,61111111111 20,2291 17,4081 17,79245 15,713025 15,98685 19,365775 18,0801
2015-08-20 "UK" 61,98781 17,045375 "August" "2015" "Thursday" "0" -0,658401584698049 -0,752666827532008 "5" "3" "off_season" "0" 12,050556315581 "0" "0" "0" 15,35546975 0 1 NA NA NA NA NA 17,4928 20,2291 17,4081 17,79245 15,713025 15,98685 19,365775
2015-08-21 "BE" 201669730 19,492225 "August" "2015" "Friday" "0" -0,64534811322955 -0,763888612790543 "6" "3" "off_season" "0" 12,2406923171547 "0" "0" "0" 18,41574225 15,3 1 2,10795454545455 1,86742424242424 90,6704545454545 0 NA 17,045375 17,4928 20,2291 17,4081 17,79245 15,713025 15,98685
2015-08-21 "DE" 1652,2042 18,147775 "August" "2015" "Friday" "0" -0,64534811322955 -0,763888612790543 "6" "3" "off_season" "0" 12,4174963725275 "0" "0" "0" 18,14037825 16,5 1 NA NA NA NA NA 19,492225 17,045375 17,4928 20,2291 17,4081 17,79245 15,713025
2015-08-21 "FR" 483,254915 22,49865 "August" "2015" "Friday" "0" -0,64534811322955 -0,763888612790543 "6" "3" "off_season" "0" 12,1753014718824 "0" "0" "0" 21,6115665 17,2 1 NA NA NA NA NA 18,147775 19,492225 17,045375 17,4928 20,2291 17,4081 17,79245
2015-08-21 "NL" 67756678 18,844675 "August" "2015" "Friday" "0" -0,64534811322955 -0,763888612790543 "6" "3" "off_season" "0" 12,2646460566256 "0" "0" "0" 18,24179825 14,6 1 2,49791666666667 3,55555555555556 78,6493055555556 0 1022,77534722222 22,49865 18,147775 19,492225 17,045375 17,4928 20,2291 17,4081
2015-08-21 "UK" 57,07278 18,154525 "August" "2015" "Friday" "0" -0,64534811322955 -0,763888612790543 "6" "3" "off_season" "0" 12,0520182292991 "0" "0" "0" 15,73744 0 1 NA NA NA NA NA 18,844675 22,49865 18,147775 19,492225 17,045375 17,4928 20,2291
2015-08-22 "BE" 174263973 21,604475 "August" "2015" "Saturday" "1" -0,632103411187349 -0,774884041367041 "7" "3" "off_season" "0" 12,236849929889 "1" "0" "0" 20,3984975 15,3 1 3,24772727272727 1,0530303030303 93,1022727272727 0 NA 18,154525 18,844675 22,49865 18,147775 19,492225 17,045375 17,4928
2015-08-22 "DE" 1520,0895 18,7402 "August" "2015" "Saturday" "1" -0,632103411187349 -0,774884041367041 "7" "3" "off_season" "0" 12,4086979558733 "1" "0" "0" 18,73427575 16,5 1 NA NA NA NA NA 21,604475 18,154525 18,844675 22,49865 18,147775 19,492225 17,045375
2015-08-22 "FR" 420,885622 23,437225 "August" "2015" "Saturday" "1" -0,632103411187349 -0,774884041367041 "7" "3" "off_season" "0" 12,1732984776629 "1" "0" "0" 22,76436725 17,2 1 NA NA NA NA NA 18,7402 21,604475 18,154525 18,844675 22,49865 18,147775 19,492225
2015-08-22 "NL" 54734659 19,977225 "August" "2015" "Saturday" "1" -0,632103411187349 -0,774884041367041 "7" "3" "off_season" "0" 12,26013128678 "1" "0" "0" 19,459523 14,6 1 3,75868055555556 1,50347222222222 87,5138888888889 0 1018,48055555556 23,437225 18,7402 21,604475 18,154525 18,844675 22,49865 18,147775
2015-08-22 "UK" 50,30957 18,2157 "August" "2015" "Saturday" "1" -0,632103411187349 -0,774884041367041 "7" "3" "off_season" "0" 12,0534967018498 "1" "0" "0" 17,05707825 0 1 NA NA NA NA NA 19,977225 23,437225 18,7402 21,604475 18,154525 18,844675 22,49865
2015-08-23 "BE" 178972165 20,94635 "August" "2015" "Sunday" "1" -0,618671403262503 -0,785649855078714 "1" "3" "off_season" "0" 12,2329874950647 "1" "0" "0" 20,79373125 15,3 1 4,33106060606061 2,99621212121212 71,7348484848485 0,415909090909091 NA 18,2157 19,977225 23,437225 18,7402 21,604475 18,154525 18,844675
2015-08-23 "DE" 1518,6164 18,9433 "August" "2015" "Sunday" "1" -0,618671403262503 -0,785649855078714 "1" "3" "off_season" "0" 12,3998460976945 "1" "0" "0" 18,941269 16,5 1 NA NA NA NA NA 20,94635 18,2157 19,977225 23,437225 18,7402 21,604475 18,154525
2015-08-23 "FR" 427,44333 21,2674 "August" "2015" "Sunday" "1" -0,618671403262503 -0,785649855078714 "1" "3" "off_season" "0" 12,1712879797485 "1" "0" "0" 21,83327025 17,2 1 NA NA NA NA NA 18,9433 20,94635 18,2157 19,977225 23,437225 18,7402 21,604475
2015-08-23 "NL" 49163725 19,821675 "August" "2015" "Sunday" "1" -0,618671403262503 -0,785649855078714 "1" "3" "off_season" "0" 12,2555918955141 "1" "0" "0" 19,7082275 14,6 1 5,71215277777778 2,64583333333333 80,0243055555556 0,123611111111111 1007,96319444444 21,2674 18,9433 20,94635 18,2157 19,977225 23,437225 18,7402
2015-08-23 "UK" 53,01147 17,64005 "August" "2015" "Sunday" "1" -0,618671403262503 -0,785649855078714 "1" "3" "off_season" "0" 12,0549914904435 "1" "0" "0" 18,14938025 0 1 NA NA NA NA NA 19,821675 21,2674 18,9433 20,94635 18,2157 19,977225 23,437225
2015-08-24 "BE" 209667452 17,371075 "August" "2015" "Monday" "0" -0,605056069648849 -0,796182863782615 "2" "3" "off_season" "0" 12,2291061141094 "0" "0" "0" 18,96856275 15,3 1 5,38068181818182 5,37121212121212 50,5795454545455 0,236363636363636 NA 17,64005 19,821675 21,2674 18,9433 20,94635 18,2157 19,977225
2015-08-24 "DE" 1599,9287 19,88205 "August" "2015" "Monday" "0" -0,605056069648849 -0,796182863782615 "2" "3" "off_season" "0" 12,3909431485335 "0" "0" "0" 19,8726625 16,5 1 NA NA NA NA NA 17,371075 17,64005 19,821675 21,2674 18,9433 20,94635 18,2157
2015-08-24 "FR" 544,349667 19,160975 "August" "2015" "Monday" "0" -0,605056069648849 -0,796182863782615 "2" "3" "off_season" "0" 12,169270615379 "0" "0" "0" 20,20326725 17,2 1 NA NA NA NA NA 19,88205 17,371075 17,64005 19,821675 21,2674 18,9433 20,94635
2015-08-24 "NL" 64550032 18,28805 "August" "2015" "Monday" "0" -0,605056069648849 -0,796182863782615 "2" "3" "off_season" "0" 12,2510291539298 "0" "0" "0" 18,75457825 14,6 1 4,50555555555556 6,87847222222222 52,1215277777778 0,297222222222222 1001,03368055556 19,160975 19,88205 17,371075 17,64005 19,821675 21,2674 18,9433
2015-08-24 "UK" 63,48393 14,508625 "August" "2015" "Monday" "0" -0,605056069648849 -0,796182863782615 "2" "3" "off_season" "0" 12,05650235441 "0" "0" "0" 18,17862925 0 1 NA NA NA NA NA 18,28805 19,160975 19,88205 17,371075 17,64005 19,821675 21,2674
2015-08-25 "BE" 214912520 16,351225 "August" "2015" "Tuesday" "0" -0,591261444863578 -0,806479946320945 "3" "3" "off_season" "0" 12,2252068632841 "0" "0" "0" 17,4844185 15,3 1 6,48484848484849 6,20075757575758 61,9886363636364 0,151893939393939 NA 14,508625 18,28805 19,160975 19,88205 17,371075 17,64005 19,821675
2015-08-25 "DE" 1665,0653 18,15055 "August" "2015" "Tuesday" "0" -0,591261444863578 -0,806479946320945 "3" "3" "off_season" "0" 12,3819914074739 "0" "0" "0" 18,167865 16,5 1 NA NA NA NA NA 16,351225 14,508625 18,28805 19,160975 19,88205 17,371075 17,64005
2015-08-25 "FR" 575,949328 17,980875 "August" "2015" "Tuesday" "0" -0,591261444863578 -0,806479946320945 "3" "3" "off_season" "0" 12,1672470060322 "0" "0" "0" 18,707336 17,2 1 NA NA NA NA NA 18,15055 16,351225 14,508625 18,28805 19,160975 19,88205 17,371075
2015-08-25 "NL" 65663831 16,714775 "August" "2015" "Tuesday" "0" -0,591261444863578 -0,806479946320945 "3" "3" "off_season" "0" 12,2464443047179 "0" "0" "0" 17,38573225 14,6 1 7,32152777777778 6,94791666666667 54,7152777777778 0,286458333333333 1008,93611111111 17,980875 18,15055 16,351225 14,508625 18,28805 19,160975 19,88205
2015-08-25 "UK" 66,62629 14,827775 "August" "2015" "Tuesday" "0" -0,591261444863578 -0,806479946320945 "3" "3" "off_season" "0" 12,0580290559265 "0" "0" "0" 17,61192725 0 1 NA NA NA NA NA 16,714775 17,980875 18,15055 16,351225 14,508625 18,28805 19,160975
2015-08-26 "BE" 208775371 21,009975 "August" "2015" "Wednesday" "0" -0,577291616551728 -0,816538051445916 "4" "3" "off_season" "0" 12,2212907941474 "0" "0" "0" 19,3038575 15,3 1 5,58068181818182 3,81439393939394 81,8977272727273 0,0409090909090909 NA 14,827775 16,714775 17,980875 18,15055 16,351225 14,508625 18,28805
2015-08-26 "DE" 1617,937 19,48225 "August" "2015" "Wednesday" "0" -0,577291616551728 -0,816538051445916 "4" "3" "off_season" "0" 12,3729931232002 "0" "0" "0" 19,468933 16,5 1 NA NA NA NA NA 21,009975 14,827775 16,714775 17,980875 18,15055 16,351225 14,508625
2015-08-26 "FR" 571,622689 21,3844 "August" "2015" "Wednesday" "0" -0,577291616551728 -0,816538051445916 "4" "3" "off_season" "0" 12,165217758086 "0" "0" "0" 20,45005275 17,2 1 NA NA NA NA NA 19,48225 21,009975 14,827775 16,714775 17,980875 18,15055 16,351225
2015-08-26 "NL" 64076226 19,6749 "August" "2015" "Wednesday" "0" -0,577291616551728 -0,816538051445916 "4" "3" "off_season" "0" 12,2418385620912 "0" "0" "0" 19,03672225 14,6 1 6,28194444444444 6,31597222222222 60,4861111111111 0,426736111111111 1009,18888888889 21,3844 19,48225 21,009975 14,827775 16,714775 17,980875 18,15055
2015-08-26 "UK" 64,99636 16,028225 "August" "2015" "Wednesday" "0" -0,577291616551728 -0,816538051445916 "4" "3" "off_season" "0" 12,0595713591576 "0" "0" "0" 14,523821 0 1 NA NA NA NA NA 19,6749 21,3844 19,48225 21,009975 14,827775 16,714775 17,980875
2015-08-27 "BE" 218871937 16,6326 "August" "2015" "Thursday" "0" -0,563150724274919 -0,826354198723909 "5" "3" "off_season" "0" 12,217358934217 "0" "0" "0" 17,49557375 15,3 1 3,74469696969697 6,53409090909091 23,2348484848485 0,566666666666667 NA 16,028225 19,6749 21,3844 19,48225 21,009975 14,827775 16,714775
2015-08-27 "DE" 1681,142 20,7691 "August" "2015" "Thursday" "0" -0,563150724274919 -0,826354198723909 "5" "3" "off_season" "0" 12,3639504946603 "0" "0" "0" 20,7562315 16,5 1 NA NA NA NA NA 16,6326 16,028225 19,6749 21,3844 19,48225 21,009975 14,827775
2015-08-27 "FR" 573,674447 19,57905 "August" "2015" "Thursday" "0" -0,563150724274919 -0,826354198723909 "5" "3" "off_season" "0" 12,1631834628185 "0" "0" "0" 19,6302515 17,2 1 NA NA NA NA NA 20,7691 16,6326 16,028225 19,6749 21,3844 19,48225 21,009975
2015-08-27 "NL" 71004560 16,443575 "August" "2015" "Thursday" "0" -0,563150724274919 -0,826354198723909 "5" "3" "off_season" "0" 12,2372131129768 "0" "0" "0" 16,96624175 14,6 1 5,38298611111111 7,13541666666667 20,8541666666667 0,335069444444444 1008,821875 19,57905 20,7691 16,6326 16,028225 19,6749 21,3844 19,48225
2015-08-27 "UK" 65,69917 14,760325 "August" "2015" "Thursday" "0" -0,563150724274919 -0,826354198723909 "5" "3" "off_season" "0" 12,0611290305191 "0" "0" "0" 14,8271005 0 1 NA NA NA NA NA 16,443575 19,57905 20,7691 16,6326 16,028225 19,6749 21,3844
2015-08-28 "BE" 208850579 15,655225 "August" "2015" "Friday" "0" -0,54884295828472 -0,835925479418636 "6" "3" "off_season" "0" 12,2134122868379 "0" "0" "0" 16,93142375 15,3 1 2,21704545454545 3,5530303030303 70,7121212121212 0,0246212121212121 NA 14,760325 16,443575 19,57905 20,7691 16,6326 16,028225 19,6749
2015-08-28 "DE" 1704,7296 18,33475 "August" "2015" "Friday" "0" -0,54884295828472 -0,835925479418636 "6" "3" "off_season" "0" 12,3548656719261 "0" "0" "0" 18,3590935 16,5 1 NA NA NA NA NA 15,655225 14,760325 16,443575 19,57905 20,7691 16,6326 16,028225
2015-08-28 "FR" 552,742559 19,992975 "August" "2015" "Friday" "0" -0,54884295828472 -0,835925479418636 "6" "3" "off_season" "0" 12,1611446966065 "0" "0" "0" 20,14523575 17,2 1 NA NA NA NA NA 18,33475 15,655225 14,760325 16,443575 19,57905 20,7691 16,6326
2015-08-28 "NL" 71747467 15,749425 "August" "2015" "Friday" "0" -0,54884295828472 -0,835925479418636 "6" "3" "off_season" "0" 12,23256911695 "0" "0" "0" 16,403114 14,6 1 3,81319444444444 3,26041666666667 70,6354166666667 0,000347222222222222 1016,88854166667 19,992975 18,33475 15,655225 14,760325 16,443575 19,57905 20,7691
2015-08-28 "UK" 62,85089 14,41265 "August" "2015" "Friday" "0" -0,54884295828472 -0,835925479418636 "6" "3" "off_season" "0" 12,0627018388775 "0" "0" "0" 16,01206925 0 1 NA NA NA NA NA 15,749425 19,992975 18,33475 15,655225 14,760325 16,443575 19,57905
2015-08-29 "BE" 182591619 16,85775 "August" "2015" "Saturday" "1" -0,534372558280979 -0,845249057353063 "7" "3" "off_season" "0" 12,209451832109 "1" "0" "0" 16,56018975 15,3 1 2,04659090909091 2,56818181818182 82,8371212121212 0,0261363636363636 NA 14,41265 15,749425 19,992975 18,33475 15,655225 14,760325 16,443575
2015-08-29 "DE" 1501,3603 19,825425 "August" "2015" "Saturday" "1" -0,534372558280979 -0,845249057353063 "7" "3" "off_season" "0" 12,3457407571872 "1" "0" "0" 19,81051825 16,5 1 NA NA NA NA NA 16,85775 14,41265 15,749425 19,992975 18,33475 15,655225 14,760325
2015-08-29 "FR" 460,009529 22,8956 "August" "2015" "Saturday" "1" -0,534372558280979 -0,845249057353063 "7" "3" "off_season" "0" 12,1591020213895 "1" "0" "0" 21,87150575 17,2 1 NA NA NA NA NA 19,825425 16,85775 14,41265 15,749425 19,992975 18,33475 15,655225
2015-08-29 "NL" 59670115 16,479075 "August" "2015" "Saturday" "1" -0,534372558280979 -0,845249057353063 "7" "3" "off_season" "0" 12,2279077066316 "1" "0" "0" 16,3646575 14,6 1 2,47777777777778 3,81597222222222 78,2986111111111 0,034375 1021,334375 22,8956 19,825425 16,85775 14,41265 15,749425 19,992975 18,33475
2015-08-29 "UK" 56,24458 15,134875 "August" "2015" "Saturday" "1" -0,534372558280979 -0,845249057353063 "7" "3" "off_season" "0" 12,0642895548211 "1" "0" "0" 14,7640705 0 1 NA NA NA NA NA 16,479075 22,8956 19,825425 16,85775 14,41265 15,749425 19,992975
2015-08-30 "BE" 175047363 22,25565 "August" "2015" "Sunday" "1" -0,519743812155516 -0,854322169749827 "1" "3" "off_season" "0" 12,2054785271486 "1" "0" "0" 19,802006 15,3 1 2,67007575757576 2,0530303030303 84,3181818181818 0,0833333333333333 NA 15,134875 16,479075 22,8956 19,825425 16,85775 14,41265 15,749425
2015-08-30 "DE" 1502,7962 22,80875 "August" "2015" "Sunday" "1" -0,519743812155516 -0,854322169749827 "1" "3" "off_season" "0" 12,336577805943 "1" "0" "0" 22,77891675 16,5 1 NA NA NA NA NA 22,25565 15,134875 16,479075 22,8956 19,825425 16,85775 14,41265
2015-08-30 "FR" 444,101693 25,205525 "August" "2015" "Sunday" "1" -0,519743812155516 -0,854322169749827 "1" "3" "off_season" "0" 12,157055984603 "1" "0" "0" 23,97882975 17,2 1 NA NA NA NA NA 22,80875 22,25565 15,134875 16,479075 22,8956 19,825425 16,85775
2015-08-30 "NL" 51523572 18,915525 "August" "2015" "Sunday" "1" -0,519743812155516 -0,854322169749827 "1" "3" "off_season" "0" 12,2232299890121 "1" "0" "0" 18,1068035 14,6 1 3,459375 5,15972222222222 67,4722222222222 0,364583333333333 1016,89097222222 25,205525 22,80875 22,25565 15,134875 16,479075 22,8956 19,825425
2015-08-30 "UK" 54,94433 15,9317 "August" "2015" "Sunday" "1" -0,519743812155516 -0,854322169749827 "1" "3" "off_season" "0" 12,0658919511239 "1" "0" "0" 14,4278405 0 1 NA NA NA NA NA 18,915525 25,205525 22,80875 22,25565 15,134875 16,479075 22,8956
2015-08-31 "BE" 202801207 22,5378 "August" "2015" "Monday" "0" -0,50496105472152 -0,863142128049912 "2" "3" "off_season" "0" 12,2014933068222 "0" "0" "0" 21,3425385 15,3 1 3,62992424242424 3,36742424242424 76,0606060606061 0,175757575757576 NA 15,9317 18,915525 25,205525 22,80875 22,25565 15,134875 16,479075
2015-08-31 "DE" 1664,6901 24,616325 "August" "2015" "Monday" "0" -0,50496105472152 -0,863142128049912 "2" "3" "off_season" "0" 12,3273788282606 "0" "0" "0" 24,59824925 16,5 1 NA NA NA NA NA 22,5378 15,9317 18,915525 25,205525 22,80875 22,25565 15,134875
2015-08-31 "FR" 549,184239 24,100775 "August" "2015" "Monday" "0" -0,50496105472152 -0,863142128049912 "2" "3" "off_season" "0" 12,155007120106 "0" "0" "0" 24,0957545 17,2 1 NA NA NA NA NA 24,616325 22,5378 15,9317 18,915525 25,205525 22,80875 22,25565
2015-08-31 "NL" 69359531 20,46225 "August" "2015" "Monday" "0" -0,50496105472152 -0,863142128049912 "2" "3" "off_season" "0" 12,2185370455186 "0" "0" "0" 19,67259675 14,6 1 3,634375 6,51388888888889 49,5486111111111 0,654861111111111 1010,17430555556 24,100775 24,616325 22,5378 15,9317 18,915525 25,205525 22,80875
2015-08-31 "UK" 67,47133 14,3941 "August" "2015" "Monday" "0" -0,50496105472152 -0,863142128049912 "2" "3" "off_season" "0" 12,0675088023477 "0" "0" "0" 15,12746725 0 1 NA NA NA NA NA 20,46225 24,100775 24,616325 22,5378 15,9317 18,915525 25,205525
2015-09-01 "BE" 219773845 17,0176 "September" "2015" "Tuesday" "0" -0,490028666429059 -0,871706318709322 "3" "3" "off_season" "0" 12,1974970842732 "0" "0" "0" 19,224452 15,3 1 3,29848484848485 5,64015151515151 38,655303030303 0,371212121212121 NA 14,3941 20,46225 24,100775 24,616325 22,5378 15,9317 18,915525
2015-09-01 "DE" 1805,4351 21,17815 "September" "2015" "Tuesday" "0" -0,490028666429059 -0,871706318709322 "3" "3" "off_season" "0" 12,3181457902988 "0" "0" "0" 21,21253175 16,5 1 NA NA NA NA NA 17,0176 14,3941 20,46225 24,100775 24,616325 22,5378 15,9317
2015-09-01 "FR" 581,025385 20,1236 "September" "2015" "Tuesday" "0" -0,490028666429059 -0,871706318709322 "3" "3" "off_season" "0" 12,1529559479157 "0" "0" "0" 21,61282775 17,2 1 NA NA NA NA NA 21,17815 17,0176 14,3941 20,46225 24,100775 24,616325 22,5378
2015-09-01 "NL" 68472559 16,365325 "September" "2015" "Tuesday" "0" -0,490028666429059 -0,871706318709322 "3" "3" "off_season" "0" 12,2138299327426 "0" "0" "0" 17,33689175 14,6 1 4,73333333333333 5,64930555555556 43,3923611111111 0,0545138888888889 1012,99895833333 20,1236 21,17815 17,0176 14,3941 20,46225 24,100775 24,616325
2015-09-01 "UK" 70,90225 13,62775 "September" "2015" "Tuesday" "0" -0,490028666429059 -0,871706318709322 "3" "3" "off_season" "0" 12,0691398846441 "0" "0" "0" 15,9086605 0 1 NA NA NA NA NA 16,365325 20,1236 21,17815 17,0176 14,3941 20,46225 24,100775
2015-09-02 "BE" 222047126 14,249025 "September" "2015" "Wednesday" "0" -0,47495107206705 -0,880012203973536 "4" "3" "off_season" "0" 12,1934907515181 "0" "0" "0" 16,48818075 15,3 1 2,05075757575758 4,37878787878788 63 0,0587121212121212 NA 13,62775 16,365325 20,1236 21,17815 17,0176 14,3941 20,46225
2015-09-02 "DE" 1785,6485 16,253 "September" "2015" "Wednesday" "0" -0,47495107206705 -0,880012203973536 "4" "3" "off_season" "0" 12,3088806149695 "0" "0" "0" 16,3022515 16,5 0 NA NA NA NA NA 14,249025 13,62775 16,365325 20,1236 21,17815 17,0176 14,3941
2015-09-02 "FR" 600,956573 17,964075 "September" "2015" "Wednesday" "0" -0,47495107206705 -0,880012203973536 "4" "3" "off_season" "0" 12,1509029748705 "0" "0" "0" 19,31306625 17,2 1 NA NA NA NA NA 16,253 14,249025 13,62775 16,365325 20,1236 21,17815 17,0176
2015-09-02 "NL" 71521160 14,117625 "September" "2015" "Wednesday" "0" -0,47495107206705 -0,880012203973536 "4" "3" "off_season" "0" 12,2091096834342 "0" "0" "0" 15,3430275 14,6 1 3,85590277777778 4,20486111111111 58,0451388888889 0,110763888888889 1015,70590277778 17,964075 16,253 14,249025 13,62775 16,365325 20,1236 21,17815
2015-09-02 "UK" 75,62655 12,35585 "September" "2015" "Wednesday" "0" -0,47495107206705 -0,880012203973536 "4" "3" "off_season" "0" 12,0707849758863 "0" "0" "0" 14,3737175 0 1 NA NA NA NA NA 14,117625 17,964075 16,253 14,249025 13,62775 16,365325 20,1236
2015-09-03 "BE" 229342438 12,404775 "September" "2015" "Thursday" "0" -0,459732739452105 -0,888057322629493 "5" "3" "off_season" "0" 12,1894751801756 "0" "0" "0" 13,7146325 15,3 0 2,69204545454545 4,34848484848485 60,1212121212121 0,0981060606060606 NA 12,35585 14,117625 17,964075 16,253 14,249025 13,62775 16,365325
2015-09-03 "DE" 2025,8859 15,1883 "September" "2015" "Thursday" "0" -0,459732739452105 -0,888057322629493 "5" "3" "off_season" "0" 12,2995851843887 "0" "0" "0" 15,198947 16,5 0 NA NA NA NA NA 12,404775 12,35585 14,117625 17,964075 16,253 14,249025 13,62775
2015-09-03 "FR" 616,972345 17,2018 "September" "2015" "Thursday" "0" -0,459732739452105 -0,888057322629493 "5" "3" "off_season" "0" 12,1488486950927 "0" "0" "0" 17,79887475 17,2 1 NA NA NA NA NA 15,1883 12,404775 12,35585 14,117625 17,964075 16,253 14,249025
2015-09-03 "NL" 78441891 12,92195 "September" "2015" "Thursday" "0" -0,459732739452105 -0,888057322629493 "5" "3" "off_season" "0" 12,2043773070309 "0" "0" "0" 13,58337375 14,6 0 3,84652777777778 5,20833333333333 52,1111111111111 0,102430555555556 1013,54409722222 17,2018 15,1883 12,404775 12,35585 14,117625 17,964075 16,253
2015-09-03 "UK" 82,85272 12,07845 "September" "2015" "Thursday" "0" -0,459732739452105 -0,888057322629493 "5" "3" "off_season" "0" 12,0724438552062 "0" "0" "0" 13,612257 0 1 NA NA NA NA NA 12,92195 17,2018 15,1883 12,404775 12,35585 14,117625 17,964075
2015-09-04 "BE" 231220949 12,326025 "September" "2015" "Friday" "0" -0,444378178104613 -0,895839290734909 "6" "3" "off_season" "0" 12,1854512221283 "0" "0" "0" 12,7271625 15,3 0 3,89924242424242 5,47727272727273 50,2386363636364 0,0382575757575758 NA 12,07845 12,92195 17,2018 15,1883 12,404775 12,35585 14,117625
