"Conso" "Temp" "cosinus" "sinus" "day_length" "teff" "seuil" "T00" "Wind_Speed" "Cloud_covering" "Solar_radiation" "Raining_Level" "Pressure" "t1" "t2" "t3" "t4" "t5" "t6" "t7" "Date" "month" "year" "day" "weekend" "wday" "quarter" "season" "holidays" "jc" "lagholidays" "leadholidays"
1,22409760377845 -1,20935416244265 0,851689630303208 -1,1309253554018 -1,00582939122262 -1,27969002422444 NA -0,623980786084574 -0,784634633395403 1,15036011163546 -1,05137786223314 1,51241062350336 -1,06327027876708 -0,62372957258149 -0,426240917185341 -1,11805376391591 -0,670185804674351 -1,05343723378427 -1,39622579905141 -0,728185034988911 2016-11-10 "November" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
1,24149352882665 -1,18420476407059 0,869900877042393 -1,11475737160341 -1,02214146877806 -1,22675454668964 NA -0,623980786084574 -0,586920570750263 -1,08033657229141 -0,680301784042089 -0,454421475061222 0,356579417198785 -0,728299275679192 -0,514203329179894 -1,23554301359631 -0,970394444227395 -0,792405317085456 -1,27688522182389 -0,466848859025703 2016-11-11 "November" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
1,23060657968832 -1,48729672949817 0,887835209251957 -1,09827363224023 -1,03818316707429 -1,42289152505664 NA -0,623980786084574 -0,295820572027505 0,912542035415154 -0,839867792213617 -0,594736680124869 0,753737463647023 -1,15151781567995 -0,447060214537677 -1,50440288616739 -1,35895061568353 -1,01415458187593 -1,25358471728287 -0,568226133392483 2016-11-12 "November" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
0,961066783906321 -1,32434240853953 0,905487312602214 -1,0814790218 -1,05394720841244 -1,34808898689505 NA -0,623980786084574 -0,846137290286925 0,619417429841294 -1,12847031766081 -0,178629520280949 1,00178964421255 -0,711744098584528 -0,238743945683136 -1,44905889828677 -0,947955814758996 -0,386458798336892 -1,53439444530563 -0,978524152568065 2016-11-13 "November" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
1,56596735140606 -1,39585984276142 0,922851956393976 -1,06437851688825 -1,06942625112492 -1,41783308181952 NA -0,623980786084574 -0,19281305465704 0,610199674949034 -1,08597063069427 0,360858250912041 1,42390426736306 -0,80313480769414 -0,354817693188963 -1,54230987826497 -1,28210422597968 -0,556061623780179 -1,38341994327956 -0,552176372507648 2016-11-14 "November" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
0,742373436740925 -0,165618848621644 0,93992399510853 -1,04697718475363 -1,08461289929612 -0,519694678905847 NA -0,623980786084574 0,0675356156199562 1,26097317034257 -1,22961298354242 0,368115933932575 0,708435468984357 -0,691464006643566 -0,433761932387919 -0,982127547368155 -0,0979770883285354 0,0504458920608229 -1,44967967149244 -0,64077699694782 2016-11-15 "November" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
0,323545789433136 0,00455362777007894 0,956698369932357 -1,02928018178641 -1,09949971091532 -0,220152463441667 NA -0,623980786084574 0,586723688520171 1,05449546075595 -0,995809796070169 1,47612220840069 -0,25526150838514 -0,412888662073582 -0,619885041628296 -0,354858921078392 0,317273092182626 0,313203615642639 -0,309881595751659 -0,532515415423725 2016-11-16 "November" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
0,362256597915387 -0,251630704219216 0,973170110256178 -1,0112927519905 -1,11407920728383 -0,204058277857472 NA -0,623980786084574 1,10157261691577 0,835112894320172 -0,960338481108432 1,91642164497972 -1,47595138632351 -0,323712974343765 -0,446126692744382 -0,195051042163658 -0,0316379149548491 -0,130038701711983 -0,152219591266959 -0,262444751534534 2016-11-17 "November" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
0,634235033712693 -0,562982663500633 0,989334335147846 -0,993020225429563 -1,12834388273576 -0,443069794481401 NA -0,623980786084574 1,19212867614255 0,490368861349657 -0,982631598561164 0,668100165447959 -2,04277191472518 -0,400119715295939 -0,51302321672422 -0,280155198895977 -0,412806334388506 -0,567243112072573 -0,389570167314466 -0,175991525657194 2016-11-18 "November" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
0,525403213255817 -0,834279878716971 1,00518625479867 -0,974468016647555 -1,14228621529944 -0,722169098041859 NA -0,623980786084574 0,777834705180024 0,342884783073501 -0,957922478231781 -0,227014073751172 -1,30259293743956 -0,65645670507881 -0,370159155112723 -0,717969744712001 -0,792554859723491 -1,15382891876833 -0,678032643981667 -0,25006563040762 2016-11-19 "November" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
0,259973557096259 -0,380739804130542 1,02072117194275 -0,955641623064335 -1,15589867829965 -0,481062024241305 NA -0,623980786084574 2,34917099122141 1,08214872543273 -1,17393509906688 0,697130897530093 -2,23865816204278 -0,206381988902262 -0,248554731322096 -0,721046861614889 -0,195639986060792 -1,29124568755327 -0,929385058126857 -0,498576858552668 2016-11-20 "November" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
0,290745590425936 0,0738338073752852 1,03593448324887 -0,936546623346628 -1,16917375070544 -0,123253098063572 NA -0,623980786084574 0,352221226814151 1,14298590772165 -1,14615106598539 0,385050527647153 -1,81140438487457 0,0551668158918925 -0,044465730965491 0,0213066721157366 0,349070114574087 -1,23227336776127 -0,509187627910023 -0,062242560608354 2016-11-21 "November" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
0,215214560598546 0,150792875739082 1,05082168068454 -0,917188675754952 -1,18210393124093 0,0657166192675217 NA -0,623980786084574 0,645585127017579 0,263612091000067 -0,894118038625685 -0,633444322901048 -0,872452786097049 -0,216299766291379 -0,458491453100845 -0,00829173670762094 0,0857184836550414 -0,710209534363639 -0,0880326427120502 0,191321370037476 2016-11-22 "November" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
0,589786295581978 -0,23867621134594 1,06537835285189 -0,897573516466961 -1,1946817506146 -0,138482733179972 NA -0,623980786084574 -0,886510200025532 0,724499835613055 -1,12078303578056 -0,517321394572512 0,228241365497084 -0,105391576407898 -0,472599961712707 -0,378376623381586 -0,257865769257721 -0,479110940408664 -0,0167313298394506 -0,0718575562495468 2016-11-23 "November" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
0,698076641439766 -0,461828869421257 1,07960018629478 -0,877706957877678 -1,20689978280791 -0,34749510211154 NA -0,623980786084574 0,98667961677179 -0,324480671126106 -0,875009652237629 -0,633444322901048 0,782671604760248 -0,159448828282276 -0,868695019969315 -0,461098496060056 -0,266983210454948 -0,851972242610259 -0,377568042430405 0,0356646960115662 2016-11-24 "November" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
1,14887043391377 -0,994930533048041 1,09348296677704 -0,857594886877171 -1,21875066263534 -0,820623534476113 NA -0,623980786084574 0,246195174136128 -1,08586722522676 -0,75706478453204 -0,633444322901048 0,741241575453366 -0,4152799654317 -0,894551812281691 -0,971877843753757 -0,813074480803988 -0,653030700155932 -0,58431531510484 -0,0167422315443324 2016-11-25 "November" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
1,33853871769155 -1,37249111643123 1,1070225805312 -0,837243263106131 -1,23022709766014 -1,20528660974135 NA -0,623980786084574 -1,36683463084092 0,344728334051953 -0,951553016102429 -0,611671273839448 0,479567116772491 -0,538784652331421 -0,572222589314067 -0,987153137339777 -1,08608999701278 -0,825011948530416 -1,07822525085762 -0,26476305032901 2016-11-26 "November" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
0,639129016405109 -0,647130832042743 1,12021501547749 -0,816658117189903 -1,24132188230507 -0,816097284208459 NA -0,623980786084574 -0,841043511955419 -0,0166076577246298 -0,988891242377941 -0,604413590818914 0,618605872730181 -0,715223751547944 -0,446972146443969 -0,75731419524331 -0,95671613107686 -1,09196575159247 -1,42802893035265 -0,384497238707821 2016-11-27 "November" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
1,46878707655182 -1,54458539038794 1,13305636241272 -0,79584554895149 -1,25202791478533 -1,40560236797812 NA -0,623980786084574 -0,758222449454258 -2,83355355279921 -0,722801471008628 -0,633444322901048 1,60704822869164 -0,950284272990637 -0,426875007460032 -1,44602222139097 -1,40022650686097 -0,773614809090414 -0,755994540096559 -0,555549794471405 2016-11-28 "November" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
2,06077980131768 -2,00085250817134 1,14554281616865 -0,77481172560403 -1,2623382109057 -1,76769199137883 NA -0,623980786084574 -1,2659023564944 -2,7303146980059 -0,661632670904333 -0,633444322901048 1,90283118218846 -1,35293530478143 -0,553252721929579 -1,75317142794482 -2,0202942597508 -0,941641687632136 -1,58747144871794 -0,783434107701499 2016-11-29 "November" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
1,73640686281554 -1,37274846297341 1,15767067673956 -0,753562879923329 -1,27224592099346 -1,51224344946628 NA -0,623980786084574 -0,165834895345729 0,101379604896295 -1,0128316345193 -0,631025095227537 1,52087939968293 -1,48379401595075 -0,300109793378174 -1,41180997539542 -1,90963287695161 -1,73585608151263 -2,01019543966814 -1,17379252811113 2016-11-30 "November" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
0,95694872979183 -0,700808339840629 1,16943635037862 -0,73210530840095 -1,28174434338206 -0,99761878370265 NA -0,623980786084574 0,296755640537747 1,15589076457081 -1,168993275001 -0,633444322901048 0,954657265927145 -1,58790768523496 -0,387948910041537 -0,753505481848577 -1,16169290370295 -1,58094436844313 -1,42826735769735 -1,30065622832744 2016-12-01 "December" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
0,834921986389378 -0,659483466067372 1,1808363506628 -0,710445369378428 -1,29082694228461 -0,776454422718398 NA -0,623980786084574 -0,863493868305392 -0,0295125145737933 -1,04127457747623 -0,439906109020155 0,794181901772446 -1,46696675145476 -0,471085190500946 -0,901034304066004 -0,511863309963094 -1,0927972327798 -0,805725869478386 -1,4015913912254 2016-12-02 "December" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
1,18082632621529 -1,36364171598079 1,191867299526 -0,688589481163152 -1,29948736284545 -1,18181480334681 NA -0,623980786084574 -1,59001758514359 -1,04715265467927 -0,903672231819713 -0,633444322901048 1,08218572487265 -1,16181115032724 -0,580958944209801 -1,48918641440986 -1,3758559608765 -1,13853836646879 -0,767439052642206 -1,28434268665028 2016-12-03 "December" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
1,51605419613792 -1,8750141997961 1,20252592825998 -0,666544120126493 -1,3077194471323 -1,65130422630945 NA -0,623980786084574 -0,986687840545159 -2,49434017276405 -0,753111325279338 -0,633444322901048 1,21555733153686 -1,17029951080517 -0,266555849675807 -1,56075787422517 -1,78643770169961 -1,08094379166742 -1,41983010617681 -0,988503240007109 2016-12-04 "December" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
2,10881981730618 -2,01459564367387 1,21280907848304 -0,644315818784701 -1,31551724887419 -1,9295934110988 NA -0,623980786084574 -1,60567623705156 -2,46853045906573 -0,776392807545246 -0,633444322901048 1,12062378095006 -1,05255081371938 -0,102713968143302 -1,73788510526596 -1,74683986718423 -1,20830543911722 -1,89360831371169 -0,996732457683013 2016-12-05 "December" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
2,00045415529189 -1,94984808381158 1,22271370307583 -0,621911163863192 -1,3228750503943 -1,97681347628705 NA -0,623980786084574 -1,24967772921627 -1,11536404088199 -0,819771041012385 -0,633444322901048 1,43006421224727 -1,15343392413998 -0,324610337047462 -1,44954417837182 -1,43686838002548 -1,26764032338044 -2,02292822899564 -0,882578533389625 2016-12-06 "December" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
1,33147020261145 -1,02153684490889 1,23223686708431 -0,599336794344749 -1,32978737640721 -1,31831741673733 NA -0,623980786084574 0,302038077325976 0,835112894320172 -1,12671322465961 -0,631025095227537 1,28050075045887 -1,09908159156276 -0,52006866422078 -1,25796515934387 -0,665874489865658 -0,687309962361449 -1,96294067818934 -0,980381763781588 2016-12-07 "December" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
0,881926540132015 -0,58219233764915 1,24137574858948 -0,576599399502256 -1,33624901063816 -0,851532655529328 NA -0,623980786084574 0,733499967850246 0,77611926300971 -1,0832251728799 -0,374586961835353 1,05529316549248 -1,05147396076484 -0,495180620939182 -0,687959583089213 -0,526526943563919 0,138921291424153 -1,10287556181784 -0,927688764098807 2016-12-08 "December" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
0,565754916929504 -0,244902337366419 1,2501276395435 -0,553705716916519 -1,34225500773886 -0,410006516930766 NA -0,623980786084574 0,316187461580161 0,85170485312624 -1,20589222802621 -0,601994363145403 1,01938948673884 -1,01376111405453 -0,491939715090764 -0,503064194323455 -0,144257030526445 0,216877486929182 -0,695830091582896 -0,881534555887625 2016-12-09 "December" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
0,403749196175486 -0,438402032581535 1,25848994657221 -0,530662530479773 -1,34780071053392 -0,435648771444236 NA -0,623980786084574 0,255250780058806 1,00103248238085 -1,25948356456283 0,348762112544485 0,528811476161058 -1,08434288528821 -0,283905264136086 -0,481888336067023 -0,423941746289602 0,103704195786416 -0,383336445931236 -0,844973051983074 2016-12-10 "December" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
0,174975818311419 -0,340452618027365 1,26646019174356 -0,507476668385473 -1,35288175911449 -0,346662503428575 NA -0,623980786084574 0,522579813234534 0,790867670837325 -1,09124190969788 1,11323805737401 0,318352559231688 -0,96181924592002 -0,54937772580647 -0,500082662891864 -0,226503320514641 0,0543180806134417 -0,562610735532381 -0,913400018644391 2016-12-11 "December" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
0,974877572536993 -0,553909122513456 1,27403601330189 -0,484155001104947 -1,35749410714396 -0,512943464628144 NA -0,623980786084574 -0,898395682799047 0,890419423673731 -1,16756563693753 -0,601994363145403 0,894536203857339 -1,18684702346599 -0,759596265485082 -0,737980195491474 -0,619211606532046 -0,633239514220325 -0,471862211657315 -0,794616927206905 2016-12-12 "December" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
1,16173759924207 -0,692693622260605 1,28121516636778 -0,460704439351537 -1,36163403283305 -0,631446025300591 NA -0,623980786084574 -0,519192184786899 1,26834737425638 -1,2508079178694 -0,452002247387711 0,721001756548129 -1,01803403592039 -0,765056487294916 -0,98407969680117 -0,525395330994372 -0,702557006924444 -0,66962615727979 -1,01277478812299 2016-12-13 "December" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
0,918867020642098 -0,45666948632562 1,28799552360323 -0,43713193203279 -1,36529814803334 -0,512909997343638 NA -0,623980786084574 -1,07422536446438 1,08767937836809 -1,13549868966561 -0,468936841102289 0,768274933573745 -1,00114928817061 -0,669872491616389 -0,670897576462806 -0,403861001566875 -0,297794865448529 -0,798207716915637 -0,849115524989229 2016-12-14 "December" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
1,08963691070194 -0,633557877318099 1,29437507584207 -0,413444464191368 -1,36848341203453 -0,624084317236845 NA -0,623980786084574 -0,221300481622132 0,687628816044016 -1,18612493176271 -0,633444322901048 0,914635224022369 -1,06779537262738 -0,651360578319178 -1,02929897745293 -0,782082065068441 -0,165729548258779 -0,579535231403818 -0,832746254975669 2016-12-15 "December" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
1,24120236288691 -0,88383154033862 1,30035193268527 -0,389649054935201 -1,37118713720868 -0,797700549450261 NA -0,623980786084574 -0,818027180235278 0,435062331996099 -1,01645563883428 -0,633444322901048 1,24171069753092 -0,809231864813957 -0,62434128716987 -1,37055013907391 -0,614926107979692 -0,422285002286276 -0,743419420464748 -0,89735768820441 2016-12-16 "December" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
0,790705183990029 -0,738663186045139 1,30592432306118 -0,365752755357608 -1,37340699967167 -0,756357297324023 NA -0,623980786084574 -1,08290365347361 1,08214872543273 -1,24399918248975 -0,601994363145403 2,06770650697474 -1,12206722864929 -0,471789735250602 -1,54900453762 -0,835199012486923 -0,392704575627758 -0,975293858788801 -0,646687915829249 2016-12-17 "December" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "0"
0,855642100885008 -0,517614958564745 1,31109059575025 -0,341762646447869 -1,37514104524111 -0,610634804878451 NA -0,623980786084574 -1,10478803445342 1,06371321564821 -1,12111249071829 -0,626186639880515 1,92806935637114 -1,2362481317825 -0,647873081808381 -1,13345037752319 -0,534762329336214 -0,752996976160428 -0,840797762763436 -0,949972668216224 2016-12-18 "December" "2016" "Sunday" "1" "1" "4" "peak_season" "0" "1" "0" "0"
1,24078405114628 -0,865808980884674 1,3158492198744 -0,317685836993009 -1,37638769664848 -0,807124221114486 NA -0,623980786084574 -1,15365057474454 -0,0184512087030813 -1,02897492646783 -0,633444322901048 1,3449161741051 -1,21098615784546 -0,817967797994083 -0,970558028977011 -0,695391076280464 -1,01613660098526 -0,636000210472282 -1,06066772043003 2016-12-19 "December" "2016" "Monday" "0" "2" "4" "peak_season" "0" "0" "0" "0"
1,93748219092363 -1,50750258380997 1,32019878535059 -0,293529461471289 -1,37714575730198 -1,29078423960067 NA -0,623980786084574 -0,78670987641935 -0,704252172687208 -1,05961423567626 -0,633444322901048 0,823749637216608 -1,20805834411853 -0,885551253104835 -1,43276525179502 -1,53513795978171 -0,857115823908619 -0,958596253455063 -1,03617697419095 2016-12-20 "December" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "0" "0"
1,7394442804081 -1,12937334758358 1,32413800330871 -0,269300677938111 -1,37741441599014 -1,16555951172764 NA -0,623980786084574 0,904047212727351 0,466402698629782 -1,12704267959734 0,0778086131112348 0,742367965375044 -1,17715534687516 -0,677393506818967 -1,36498779991731 -1,01800392362679 -1,03250034411961 -1,553114837467 -1,03333854425669 2016-12-21 "December" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
1,25566103492052 -0,712322522227835 1,32766570647345 -0,245006665904939 -1,3771932493904 -0,89883481028335 NA -0,623980786084574 0,0714974432111282 0,693159468979372 -1,20160931383579 0,261669916298083 1,11597742252312 -0,848209343107896 -0,782423515373937 -1,05128731221538 -0,627068353878028 -0,789485464543906 -1,20278431045222 -1,003378990605 2016-12-22 "December" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
1,20773873415309 -0,761367792266485 1,33078084951024 -0,220654624211843 -1,37648222269624 -0,81701508765097 NA -0,623980786084574 1,20061830669506 0,801928976708037 -1,14461360960934 -0,459259930408244 1,23481155926062 -1,00708539217978 -0,787038283484184 -0,890858127737219 -0,878806972153697 -0,902238180900058 -0,816393570352588 -0,684475443134725 2016-12-23 "December" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
0,455060980949779 -0,509010452404444 1,33348250933497 -0,196251768894339 -1,37528169055789 -0,583540491189559 NA -0,623980786084574 1,77904513500613 0,689472367022468 -1,10804411152186 -0,449583019714199 0,661056692903595 -0,651513145251932 -0,777438861270121 -0,646273288511142 -0,409536275252171 -0,597606677988924 -0,861833207529798 -0,838501134515162 2016-12-24 "December" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "1"
-0,0192894234391962 -0,164261553149179 1,33576988538751 -0,171805331045112 -1,3735923955145 -0,303863740155432 NA -0,623980786084574 2,28464979902233 1,09136648032499 -1,26091120262631 -0,449583019714199 0,545284928765655 -0,60354911828045 -0,814709278526924 -0,3658659557346 -0,197008247646784 -0,640118570787587 -0,628028276834134 -0,49378422162178 2016-12-25 "December" "2016" "Sunday" "1" "1" "4" "peak_season" "1" "1" "0" "1"
0,110197242650285 -0,252170301807658 1,33764229986899 -0,147322554671297 -1,37141546642625 -0,278886705805184 NA -0,623980786084574 2,14862705172543 -0,446155035703934 -0,990977790316867 -0,0987950070550803 1,00953357492412 -0,603698574740333 -0,916269404189837 -0,223726683552577 -0,290613690424352 0,142856324485116 -0,308624083788478 -0,447284497724883 2016-12-26 "December" "2016" "Monday" "0" "2" "4" "peak_season" "1" "1" "1" "0"
0,842597501895614 -0,546827941852831 1,33909919794257 -0,122810694547913 -1,36875241471148 -0,45548897754636 NA -0,623980786084574 0,119039374305189 -0,746653845191602 -0,951553016102429 -0,517321394572512 2,4298760664807 -1,23250788806852 -0,866510931245382 -0,644611571856297 -1,15844435811356 -0,596325616857284 -0,390070095617872 -0,447429391399538 2016-12-27 "December" "2016" "Tuesday" "0" "3" "4" "peak_season" "0" "0" "1" "0"
1,34296410078312 -0,946698810142733 1,34014014789793 -0,0982770140681235 -1,36560512838884 -0,800739505175032 NA -0,623980786084574 -1,08158304427656 0,83326934334172 -1,14977507030037 -0,633444322901048 2,86427537971459 -1,34624808625593 -0,731115043980238 -0,836576609133707 -1,59736804568803 -1,40849420335254 -0,663065559698178 -1,05704166334124 2016-12-28 "December" "2016" "Wednesday" "0" "4" "4" "peak_season" "0" "0" "0" "0"
1,85108787834485 -1,54004861989435 1,34076484127911 -0,0737287830909376 -1,36197586831441 -1,33067400124624 NA -0,623980786084574 -1,06120793095053 0,243333030237096 -1,0128316345193 -0,633444322901048 2,4268488935662 -1,67673080900814 -0,895502947693727 -1,06278697968519 -2,05500421639923 -1,66242952480136 -1,03353935173785 -1,16730946497594 2016-12-29 "December" "2016" "Thursday" "0" "5" "4" "peak_season" "0" "0" "0" "0"
1,8440002451411 -1,74251393657896 1,340973092976 -0,0491732757869837 -1,35786725971526 -1,62351088839512 NA -0,623980786084574 -0,618049216109469 0,0313246677151214 -1,01733418533488 -0,631025095227537 2,0508810575196 -1,90134087490982 -1,11826238391622 -1,495175211823 -2,05618315877207 -1,34407374810635 -1,58326820536701 -1,48770281663945 2016-12-30 "December" "2016" "Friday" "0" "6" "4" "peak_season" "0" "0" "0" "0"
1,39346611481704 -1,35206942308406 1,34076484127911 -0,0246177684830336 -1,35328228591797 -1,45740724065761 NA -0,623980786084574 0,186013126441662 1,27572157817019 -1,18381874719863 -0,633444322901048 1,43625935681652 -1,96627395840333 -1,25508497429941 -1,48830041061823 -1,9589075048849 -0,98950986621894 -1,77084899600935 -1,705455718311 2016-12-31 "December" "2016" "Saturday" "1" "7" "4" "peak_season" "0" "1" "0" "1"
1,28004496821895 -1,4429169032242 1,34076484127911 -0,0246177684830324 -1,34822427706008 -1,49217444501034 NA -0,623980786084574 0,498054213860614 1,16879562141998 -1,21489732965737 -0,183467975627971 0,260765874485666 -1,84171924406752 -1,21469694652538 -1,18358128085387 -1,98110948533685 -0,479444499722185 -1,40910856686993 -1,76840644711485 2017-01-01 "January" "2017" "Sunday" "1" "1" "1" "peak_season" "1" "1" "0" "0"
1,50420555912607 -1,25698402649931 1,34014014789793 -6,95375058457262e-05 -1,34269690131 -1,3166684688957 NA -0,623980786084574 -0,33147702034805 -0,138282022302458 -0,991966155130042 -0,248787122812773 0,66559745227537 -1,61596334530673 -1,11567318196123 -1,3744985543113 -1,63379478338304 -0,83629495487475 -1,49327726515171 -1,64765428779103 2017-01-02 "January" "2017" "Monday" "0" "2" "1" "peak_season" "0" "0" "1" "0"
1,48697599258938 -1,08088427813609 1,33909919794257 0,0244641429739428 -1,3367041548328 -1,17447448066738 NA -0,623980786084574 1,13873833289009 0,768745059095902 -1,17349582581658 -0,447163792040688 0,532120246555998 -1,78537415869186 -0,946388692237632 -1,30430573110122 -1,52313770329324 -1,51339135616561 -1,32101350860525 -1,4287905346138 2017-01-03 "January" "2017" "Tuesday" "0" "3" "1" "peak_season" "0" "0" "0" "0"
1,2103845642639 -0,818859839939585 1,33764229986899 0,0489760030973269 -1,33025034767933 -0,932603384544187 NA -0,623980786084574 1,53567572583415 -0,175153041871497 -1,0290847447804 0,051197108702612 -0,000662186399833762 -1,57301952250053 -0,785364989703751 -1,08062469917481 -1,03885485333031 -1,33641155228126 -1,15785998398775 -1,59302937244618 2017-01-04 "January" "2017" "Wednesday" "0" "4" "1" "peak_season" "0" "0" "0" "0"
1,84027732461194 -1,62716042442221 1,33576988538751 0,0734587794711426 -1,32334009500628 -1,44978394051095 NA -0,623980786084574 -0,685777602072833 -1,49697909342155 -0,838000880899841 -0,514902166899001 1,66065734902672 -1,58596858347341 -0,685302021633856 -1,83026478690965 -1,6023290696146 -0,98542497317654 -0,915098645456467 -1,38715775209633 2017-01-05 "January" "2017" "Thursday" "0" "5" "1" "peak_season" "0" "0" "0" "0"
2,56972658326721 -2,23887730593424 1,33348250933497 0,0979052173203687 -1,31597829920257 -1,97603644592553 NA -0,623980786084574 -0,5284364491663 0,165903889142113 -0,804506295564455 -0,628605867554026 2,36788942110311 -2,07695604748853 -1,13950440811834 -2,41764486075457 -2,26491619669555 -1,78566277147222 -1,66397586154829 -1,39971148867732 2017-01-06 "January" "2017" "Friday" "0" "6" "1" "peak_season" "0" "0" "0" "0"
2,03898693909578 -1,65525270502661 1,33078084951024 0,122308072637873 -1,30817014142283 -1,76360683571124 NA -0,623980786084574 0,0760252461724675 1,21672794685973 -1,2464151853664 0,0270048319675004 1,47733738927288 -2,05810537245875 -1,1057919418473 -2,24061689154936 -1,89406997708829 -1,34917382166816 -2,23072150550489 -1,87570950125276 2017-01-07 "January" "2017" "Saturday" "1" "7" "1" "peak_season" "0" "1" "0" "0"
1,20197151060548 -1,26020500902724 1,32766570647345 0,146660114330969 -1,29992106183242 -1,47720770699046 NA -0,623980786084574 -1,46342776068282 1,21304084490282 -1,14790815898659 -0,500386800857934 1,51105868755325 -1,49148527530931 -1,094642521184 -1,43577251777657 -1,35838265804406 -0,503852339924647 -1,69000289814404 -1,85743432213413 2017-01-08 "January" "2017" "Sunday" "1" "1" "1" "peak_season" "0" "1" "0" "0"
1,43266081225978 -1,17087670363609 1,32413800330871 0,170954126364142 -1,29123674988662 -1,26991623003791 NA -0,623980786084574 0,164128745461857 1,2904699859978 -1,20786895765256 0,184254630745726 0,497342957724049 -1,27220965536035 -1,13881747698743 -1,56285340186513 -1,11611860584499 -0,558430378325477 -1,32399769601634 -1,30811267973852 2017-01-09 "January" "2017" "Monday" "0" "2" "1" "peak_season" "0" "0" "0" "0"
1,29403635116826 -0,937479992881745 1,32019878535059 0,19518290989732 -1,28212312520279 -1,03216821917141 NA -0,623980786084574 -0,36751078558204 0,770588610074354 -1,06214005686549 0,377792844626619 -0,763439361489209 -1,12748981559117 -0,858725711761683 -1,52072594357339 -0,910221053409455 -0,502561610407107 -1,24123648818876 -1,09553136768542 2017-01-10 "January" "2017" "Tuesday" "0" "3" "1" "peak_season" "0" "0" "0" "0"
1,03019689119748 -0,681503198426465 1,3158492198744 0,21933928541904 -1,27258632470385 -0,799652092060478 NA -0,623980786084574 2,1508909532061 0,508804371134177 -1,07454952618647 -0,0963757793815691 -1,10603789610596 -1,01402553702201 -0,379793804564269 -1,42381698113596 -0,582849409477887 -0,822362810794043 -1,02499826895429 -0,955229707950492 2017-01-11 "January" "2017" "Wednesday" "0" "4" "1" "peak_season" "0" "0" "0" "0"
