"Conso" "Temp" "cosinus" "sinus" "day_length" "teff" "seuil" "T00" "t1" "t2" "t3" "t4" "t5" "t6" "t7" "Date" "month" "year" "day" "weekend" "wday" "quarter" "season" "holidays" "jc" "lagholidays" "leadholidays"
3,1686170969171 -0,968834172353268 0,835549251587752 1,05393597236632 -0,534164149681304 -1,16067475418151 0,329679745335813 -0,842041184150731 -0,802536939581225 -1,28067267981158 -0,974143326227167 -1,50937011647686 -1,1923349410837 -1,15775319343102 -1,44211883505822 2015-02-20 "February" "2015" "Friday" "0" "6" "1" "peak_season" "0" "0" "0" "0"
2,89319816511255 -1,18212226708163 0,816783725134462 1,06944924598233 -0,517430683761037 -1,14967023500095 0,329679745335813 -0,842041184150731 -1,08833939160544 -1,10506284544446 -0,763605332674539 -1,26563758527053 -0,965852841190519 -0,807081619366362 -1,27821093122992 2015-02-21 "February" "2015" "Saturday" "1" "7" "1" "peak_season" "0" "1" "0" "0"
2,9392576738931 -1,48463141400336 0,797757480752796 1,08463286718631 -0,500577412009374 -1,32915320894384 0,329679745335813 -0,842041184150731 -1,32217776144344 -1,2129538547942 -0,938543265499177 -1,14988373424307 -1,17894495206974 -1,09343788290388 -1,10284093622482 2015-02-22 "February" "2015" "Sunday" "1" "1" "1" "peak_season" "0" "1" "0" "0"
3,1636160181573 -0,962324481849889 0,778476156329583 1,0994823367436 -0,48360839756516 -1,12541703179464 0,329679745335813 -0,842041184150731 -1,32829118287711 -1,39506775710084 -1,12649627428889 -1,46620118853593 -1,48117613267044 -1,32772937125275 -1,21058459328678 2015-02-23 "February" "2015" "Monday" "0" "2" "1" "peak_season" "0" "0" "0" "0"
3,24168101673825 -1,10821813371974 0,758945465337374 1,1139932544359 -0,46652762727555 -1,16263308735966 0,329679745335813 -0,842041184150731 -0,997402247779556 -1,13299207836123 -0,655656761434828 -1,30460422819066 -0,959349132240884 -1,333854638922 -1,39244977329207 2015-02-24 "February" "2015" "Tuesday" "0" "3" "1" "peak_season" "0" "0" "0" "0"
3,21734190405825 -1,24300701943676 0,739171195141419 1,12816132036513 -0,449339014723416 -1,16838448401107 0,329679745335813 -0,842041184150731 -0,985939582591419 -1,13375726282471 -0,861218402412576 -1,21062585408916 -1,10510872693565 -1,00232452632376 -1,13073202475505 2015-02-25 "February" "2015" "Wednesday" "0" "4" "1" "peak_season" "0" "0" "0" "0"
2,93571533970753 -0,962324481849889 0,719159205284739 1,14198233622758 -0,432046400832891 -1,05932425267964 0,329679745335813 -0,842041184150731 -0,894620349925927 -1,1597735345828 -0,818728007350136 -1,41844794966321 -1,23977375930457 -0,990839649443911 -1,13149616416683 2015-02-26 "February" "2015" "Thursday" "0" "5" "1" "peak_season" "0" "0" "0" "0"
2,93177856416281 -1,03661153818257 0,698915425751823 1,15545220655797 -0,414653558713236 -1,07127124384338 0,329679745335813 -0,842041184150731 -0,504125555850056 -0,942461146956379 -0,536607095989615 -1,28130064762078 -0,959349132240884 -0,899343463634464 -1,15747690416759 2015-02-27 "February" "2015" "Friday" "0" "6" "1" "peak_season" "0" "0" "0" "0"
2,68037096592393 -1,17178334687038 0,678445855211444 1,16856693994302 -0,397164194264351 -1,11082802900595 0,329679745335813 -0,842041184150731 -1,12310947600946 -0,966947049787525 -0,751738645765209 -1,28741306219649 -1,03356792848966 -0,508091991261017 -0,940461311220101 2015-02-28 "February" "2015" "Saturday" "1" "7" "1" "peak_season" "0" "1" "0" "0"
2,3655410329013 -0,466056311709933 0,657756559239122 1,18132265020417 -0,379581949506979 -0,734441799791854 0,329679745335813 -0,842041184150731 -0,736435570329635 -1,13299207836123 -0,850117308207073 -1,41348161282045 -1,16861553197326 -1,12827534277274 -0,964913772397283 2015-03-01 "March" "2015" "Sunday" "1" "1" "1" "low_season" "0" "1" "0" "0"
2,95134537239687 -0,8765497363936 0,636853668519764 1,1937155575492 -0,36191040470192 -0,856518959743328 0,329679745335813 -0,842041184150731 -0,708543085038501 -0,623379225688008 -0,248361442998472 -1,17127718525805 -0,463536967609871 -0,740852162692579 -1,13073202475505 2015-03-02 "March" "2015" "Monday" "0" "2" "1" "low_season" "0" "0" "0" "0"
3,28754378463222 -1,08179644873543 0,615743377031014 1,2057419896922 -0,344153082891168 -0,923249066224001 0,329679745335813 -0,842041184150731 -1,12501992020748 -0,954704098371952 -0,191707582915219 -0,91302766943441 -0,873653202551573 -0,712905628951618 -0,621815176504952 2015-03-03 "March" "2015" "Tuesday" "0" "3" "1" "low_season" "0" "0" "0" "0"
3,23047487506186 -1,13655443355797 0,594431940207835 1,21739838294176 -0,326313451411678 -1,08212898460033 0,329679745335813 -0,842041184150731 -1,18768248990263 -1,07751620475942 -0,465789770885549 -1,193052662184 -1,07871132002242 -1,13018948891938 -0,952687541808692 2015-03-04 "March" "2015" "Wednesday" "0" "4" "1" "low_season" "0" "0" "0" "0"
